active,date,deaths,discharged,loc,peractive,perdeath,perdis,total
5.0,2020-04-12,0.0,3.0,West Bengal,-1.2399999999999949,-0.2400000000000002,1.4800000000000004,8.0
6.0,2020-04-13,2.0,10.0,West Bengal,-5.77000000000001,0.8800000000000003,4.899999999999999,18.0
31.0,2020-04-14,0.0,7.0,West Bengal,1.0500000000000114,-0.9300000000000002,-0.129999999999999,38.0
22.0,2020-04-15,0.0,1.0,West Bengal,1.9699999999999989,-0.3900000000000001,-1.5799999999999983,23.0
13.0,2020-04-16,0.0,5.0,West Bengal,-0.5499999999999972,-0.26000000000000023,0.8099999999999987,18.0
12.0,2020-04-17,3.0,9.0,West Bengal,-2.710000000000008,0.8900000000000001,1.8200000000000003,24.0
28.0,2020-04-18,0.0,4.0,West Bengal,1.269999999999996,-0.43999999999999995,-0.8399999999999999,32.0
14.0,2020-04-19,2.0,7.0,West Bengal,-1.2199999999999989,0.3900000000000001,0.8399999999999999,23.0
25.0,2020-04-20,0.0,4.0,West Bengal,0.8599999999999994,-0.33000000000000007,-0.5300000000000011,29.0
46.0,2020-04-21,0.0,7.0,West Bengal,1.3299999999999983,-0.48,-0.8499999999999979,53.0
28.0,2020-04-22,3.0,0.0,West Bengal,0.8800000000000097,0.48999999999999977,-1.3599999999999994,31.0
27.0,2020-04-23,0.0,6.0,West Bengal,0.18999999999999773,-0.2599999999999998,0.05999999999999872,33.0
34.0,2020-04-24,0.0,24.0,West Bengal,-2.3499999999999943,-0.3700000000000001,2.719999999999999,58.0
54.0,2020-04-25,3.0,0.0,West Bengal,1.769999999999996,0.22999999999999998,-2.0,57.0
38.0,2020-04-26,0.0,2.0,West Bengal,1.0600000000000023,-0.19999999999999973,-0.8599999999999994,40.0
36.0,2020-04-27,2.0,0.0,West Bengal,0.8699999999999903,0.1299999999999999,-1.0,38.0
44.0,2020-04-28,0.0,4.0,West Bengal,0.75,-0.20999999999999996,-0.5399999999999991,48.0
16.0,2020-04-29,2.0,10.0,West Bengal,-0.9399999999999977,0.1599999999999997,0.7699999999999996,28.0
28.0,2020-04-30,0.0,5.0,West Bengal,0.18999999999999773,-0.1299999999999999,-0.05000000000000071,33.0
11.0,2020-05-01,11.0,15.0,West Bengal,-2.3799999999999955,1.2500000000000004,1.120000000000001,37.0
0.0,2020-05-02,0.0,0.0,West Bengal,0.0,0.0,0.0,0.0
115.0,2020-05-03,0.0,12.0,West Bengal,1.6800000000000068,-0.5700000000000003,-1.1000000000000014,127.0
39.0,2020-05-04,2.0,0.0,West Bengal,0.6499999999999915,0.04999999999999982,-0.6999999999999993,41.0
131.0,2020-05-05,98.0,67.0,West Bengal,-8.569999999999993,6.930000000000001,1.6400000000000006,296.0
-68.0,2020-05-06,7.0,146.0,West Bengal,-9.620000000000005,-0.14000000000000057,9.759999999999998,85.0
108.0,2020-05-07,4.0,0.0,West Bengal,2.6099999999999994,-0.5299999999999994,-2.0799999999999983,112.0
85.0,2020-05-08,7.0,0.0,West Bengal,1.6200000000000045,-0.14000000000000057,-1.4899999999999984,92.0
121.0,2020-05-09,9.0,0.0,West Bengal,2.039999999999992,-0.21000000000000085,-1.8200000000000003,130.0
89.0,2020-05-10,11.0,8.0,West Bengal,0.8299999999999983,0.030000000000001137,-0.860000000000003,108.0
94.0,2020-05-11,14.0,45.0,West Bengal,-0.6499999999999915,-0.030000000000001137,0.6800000000000033,153.0
37.0,2020-05-12,5.0,82.0,West Bengal,-2.3500000000000085,-0.3299999999999983,2.6799999999999997,124.0
-11.0,2020-05-13,8.0,113.0,West Bengal,-3.8799999999999955,-0.10000000000000142,3.969999999999999,110.0
18.0,2020-05-14,9.0,90.0,West Bengal,-2.4099999999999966,-0.07000000000000028,2.5,117.0
13.0,2020-05-15,8.0,66.0,West Bengal,-1.6600000000000037,0.010000000000001563,1.6500000000000021,87.0
13.0,2020-05-16,10.0,61.0,West Bengal,-1.4799999999999969,0.08999999999999986,1.3799999999999955,84.0
65.0,2020-05-17,7.0,43.0,West Bengal,-0.030000000000001137,-0.13000000000000078,0.1600000000000037,115.0
8.0,2020-05-18,6.0,87.0,West Bengal,-1.8500000000000014,-0.11999999999999922,1.9699999999999989,101.0
95.0,2020-05-19,6.0,47.0,West Bengal,0.46000000000000085,-0.25,-0.21000000000000085,148.0
62.0,2020-05-20,6.0,68.0,West Bengal,-0.46000000000000085,-0.20000000000000107,0.6600000000000037,136.0
77.0,2020-05-21,3.0,62.0,West Bengal,-0.04999999999999716,-0.28999999999999915,0.3399999999999963,142.0
31.0,2020-05-22,6.0,57.0,West Bengal,-0.6600000000000037,-0.05000000000000071,0.7100000000000009,94.0
101.0,2020-05-23,6.0,28.0,West Bengal,0.8200000000000003,-0.14999999999999947,-0.6799999999999997,135.0
63.0,2020-05-24,4.0,60.0,West Bengal,-0.21000000000000085,-0.16999999999999993,0.39000000000000057,127.0
147.0,2020-05-25,3.0,58.0,West Bengal,0.8800000000000026,-0.3600000000000003,-0.5200000000000031,208.0
68.0,2020-05-26,6.0,75.0,West Bengal,-0.4100000000000037,-0.1299999999999999,0.5399999999999991,149.0
116.0,2020-05-27,5.0,72.0,West Bengal,0.21000000000000085,-0.23000000000000043,0.020000000000003126,193.0
85.0,2020-05-28,6.0,92.0,West Bengal,-0.4099999999999966,-0.16999999999999993,0.5700000000000003,183.0
248.0,2020-05-29,6.0,90.0,West Bengal,1.259999999999998,-0.3899999999999997,-0.8699999999999974,344.0
163.0,2020-05-30,7.0,107.0,West Bengal,0.13000000000000256,-0.23000000000000043,0.10999999999999943,277.0
115.0,2020-05-31,7.0,195.0,West Bengal,-1.2700000000000031,-0.25,1.519999999999996,317.0
176.0,2020-06-01,8.0,187.0,West Bengal,-0.5499999999999972,-0.2599999999999998,0.8100000000000023,371.0
114.0,2020-06-02,8.0,149.0,West Bengal,-0.6099999999999994,-0.1299999999999999,0.740000000000002,271.0
282.0,2020-06-03,10.0,104.0,West Bengal,1.0799999999999983,-0.20000000000000018,-0.8800000000000026,396.0
160.0,2020-06-04,10.0,170.0,West Bengal,-0.4399999999999977,-0.1299999999999999,0.5700000000000003,340.0
170.0,2020-06-05,10.0,188.0,West Bengal,-0.480000000000004,-0.13999999999999968,0.6199999999999974,368.0
272.0,2020-06-06,11.0,144.0,West Bengal,0.5300000000000011,-0.15000000000000036,-0.39000000000000057,427.0
211.0,2020-06-07,17.0,207.0,West Bengal,-0.36999999999999744,-0.05999999999999961,0.44000000000000483,435.0
252.0,2020-06-08,13.0,184.0,West Bengal,0.0799999999999983,-0.11000000000000032,0.030000000000001137,449.0
255.0,2020-06-09,9.0,162.0,West Bengal,0.25,-0.13999999999999968,-0.11000000000000654,426.0
207.0,2020-06-10,10.0,155.0,West Bengal,0.020000000000003126,-0.08000000000000007,0.060000000000002274,372.0
167.0,2020-06-11,17.0,159.0,West Bengal,-0.23000000000000398,0.009999999999999787,0.21999999999999886,343.0
221.0,2020-06-12,10.0,209.0,West Bengal,-0.21000000000000085,-0.11000000000000032,0.3200000000000003,440.0
249.0,2020-06-13,9.0,218.0,West Bengal,-0.10999999999999943,-0.11999999999999922,0.23000000000000398,476.0
106.0,2020-06-14,12.0,336.0,West Bengal,-1.3200000000000003,-0.07000000000000028,1.3999999999999986,454.0
-141.0,2020-06-15,12.0,518.0,West Bengal,-3.1400000000000006,-0.04999999999999982,3.1799999999999997,389.0
-37.0,2020-06-16,10.0,434.0,West Bengal,-2.1000000000000014,-0.0600000000000005,2.1599999999999966,407.0
-129.0,2020-06-17,10.0,534.0,West Bengal,-2.75,-0.05999999999999961,2.8200000000000003,415.0
-125.0,2020-06-18,11.0,505.0,West Bengal,-2.4599999999999937,-0.04999999999999982,2.490000000000002,391.0
-45.0,2020-06-19,12.0,468.0,West Bengal,-1.8100000000000023,-0.040000000000000036,1.8599999999999994,435.0
42.0,2020-06-20,11.0,302.0,West Bengal,-0.7899999999999991,-0.03000000000000025,0.8200000000000003,355.0
-132.0,2020-06-21,11.0,562.0,West Bengal,-2.289999999999999,-0.04999999999999982,2.3400000000000034,441.0
-33.0,2020-06-22,15.0,432.0,West Bengal,-1.3599999999999994,-0.010000000000000231,1.3699999999999974,414.0
9.0,2020-06-23,14.0,390.0,West Bengal,-0.990000000000002,-0.020000000000000018,1.0,413.0
-172.0,2020-06-24,11.0,531.0,West Bengal,-2.0600000000000023,-0.020000000000000018,2.0900000000000034,370.0
-50.0,2020-06-25,11.0,484.0,West Bengal,-1.3100000000000023,-0.040000000000000036,1.3499999999999943,445.0
-28.0,2020-06-26,15.0,488.0,West Bengal,-1.149999999999995,-0.029999999999999805,1.1800000000000068,475.0
187.0,2020-06-27,10.0,345.0,West Bengal,0.10999999999999943,-0.07000000000000028,-0.05000000000001137,542.0
254.0,2020-06-28,13.0,254.0,West Bengal,0.5500000000000007,-0.040000000000000036,-0.5099999999999909,521.0
158.0,2020-06-29,10.0,404.0,West Bengal,-0.13000000000000256,-0.05999999999999961,0.20000000000000284,572.0
84.0,2020-06-30,14.0,526.0,West Bengal,-0.629999999999999,-0.050000000000000266,0.6799999999999926,624.0
226.0,2020-07-01,15.0,411.0,West Bengal,0.129999999999999,-0.04999999999999982,-0.0799999999999983,652.0
198.0,2020-07-02,15.0,398.0,West Bengal,0.05000000000000071,-0.040000000000000036,-0.010000000000005116,611.0
124.0,2020-07-03,16.0,509.0,West Bengal,-0.3999999999999986,-0.03000000000000025,0.4300000000000068,649.0
117.0,2020-07-04,18.0,534.0,West Bengal,-0.4299999999999997,-0.029999999999999805,0.45999999999999375,669.0
129.0,2020-07-05,19.0,595.0,West Bengal,-0.45000000000000284,-0.029999999999999805,0.480000000000004,743.0
329.0,2020-07-06,21.0,545.0,West Bengal,0.28000000000000114,-0.050000000000000266,-0.23000000000000398,895.0
315.0,2020-07-07,22.0,524.0,West Bengal,0.23999999999999844,-0.029999999999999805,-0.20999999999999375,861.0
270.0,2020-07-08,25.0,555.0,West Bengal,0.060000000000002274,-0.020000000000000018,-0.04000000000000625,850.0
462.0,2020-07-09,23.0,501.0,West Bengal,0.6499999999999986,-0.040000000000000036,-0.6099999999999994,986.0
526.0,2020-07-10,27.0,535.0,West Bengal,0.7300000000000004,-0.03000000000000025,-0.6899999999999977,1088.0
650.0,2020-07-11,26.0,522.0,West Bengal,0.9899999999999984,-0.04999999999999982,-0.9499999999999957,1198.0
707.0,2020-07-12,26.0,611.0,West Bengal,0.9400000000000048,-0.06999999999999984,-0.8700000000000045,1344.0
912.0,2020-07-13,26.0,622.0,West Bengal,1.279999999999994,-0.07000000000000028,-1.2100000000000009,1560.0
779.0,2020-07-14,24.0,632.0,West Bengal,0.8900000000000006,-0.06999999999999984,-0.8199999999999932,1435.0
648.0,2020-07-15,24.0,718.0,West Bengal,0.45000000000000284,-0.06000000000000005,-0.4000000000000057,1390.0
820.0,2020-07-16,20.0,749.0,West Bengal,0.7100000000000009,-0.08000000000000007,-0.6199999999999974,1589.0
0.0,2020-03-20,0.0,0.0,Chhattisgarh,0.0,0.0,0.0,0.0
0.0,2020-03-21,0.0,0.0,Chhattisgarh,0.0,0.0,0.0,0.0
0.0,2020-03-22,0.0,0.0,Chhattisgarh,0.0,0.0,0.0,0.0
0.0,2020-03-23,0.0,0.0,Chhattisgarh,0.0,0.0,0.0,0.0
0.0,2020-03-24,0.0,0.0,Chhattisgarh,0.0,0.0,0.0,0.0
0.0,2020-03-25,0.0,0.0,Chhattisgarh,0.0,0.0,0.0,0.0
5.0,2020-03-26,0.0,0.0,Chhattisgarh,0.0,0.0,0.0,5.0
0.0,2020-03-27,0.0,0.0,Chhattisgarh,0.0,0.0,0.0,0.0
0.0,2020-03-28,0.0,0.0,Chhattisgarh,0.0,0.0,0.0,0.0
1.0,2020-03-29,0.0,0.0,Chhattisgarh,0.0,0.0,0.0,1.0
0.0,2020-03-30,0.0,0.0,Chhattisgarh,0.0,0.0,0.0,0.0
1.0,2020-03-31,0.0,0.0,Chhattisgarh,0.0,0.0,0.0,1.0
-1.0,2020-04-01,0.0,2.0,Chhattisgarh,-22.22,0.0,22.22,1.0
0.0,2020-04-02,0.0,0.0,Chhattisgarh,0.0,0.0,0.0,0.0
-1.0,2020-04-03,0.0,1.0,Chhattisgarh,-11.11,0.0,11.11,0.0
0.0,2020-04-04,0.0,0.0,Chhattisgarh,0.0,0.0,0.0,0.0
0.0,2020-04-05,0.0,0.0,Chhattisgarh,0.0,0.0,0.0,0.0
-4.0,2020-04-06,0.0,5.0,Chhattisgarh,-46.67,0.0,46.67,1.0
-1.0,2020-04-07,0.0,1.0,Chhattisgarh,-10.0,0.0,10.0,0.0
0.0,2020-04-08,0.0,0.0,Chhattisgarh,0.0,0.0,0.0,0.0
0.0,2020-04-09,0.0,0.0,Chhattisgarh,0.0,0.0,0.0,0.0
0.0,2020-04-10,0.0,0.0,Chhattisgarh,0.0,0.0,0.0,0.0
8.0,2020-04-11,0.0,0.0,Chhattisgarh,40.0,0.0,-40.0,8.0
6.0,2020-04-12,0.0,1.0,Chhattisgarh,10.0,0.0,-10.0,7.0
6.0,2020-04-13,0.0,0.0,Chhattisgarh,7.739999999999995,0.0,-7.740000000000002,6.0
0.0,2020-04-14,0.0,0.0,Chhattisgarh,0.0,0.0,0.0,0.0
-1.0,2020-04-15,0.0,3.0,Chhattisgarh,-7.1299999999999955,0.0,7.130000000000003,2.0
-4.0,2020-04-16,0.0,4.0,Chhattisgarh,-12.130000000000003,0.0,12.130000000000003,0.0
-3.0,2020-04-17,0.0,6.0,Chhattisgarh,-12.369999999999997,0.0,12.369999999999997,3.0
-1.0,2020-04-18,0.0,1.0,Chhattisgarh,-2.780000000000001,0.0,2.780000000000001,0.0
0.0,2020-04-19,0.0,0.0,Chhattisgarh,0.0,0.0,0.0,0.0
-1.0,2020-04-20,0.0,1.0,Chhattisgarh,-2.7699999999999996,0.0,2.769999999999996,0.0
0.0,2020-04-21,0.0,0.0,Chhattisgarh,0.0,0.0,0.0,0.0
-1.0,2020-04-22,0.0,1.0,Chhattisgarh,-2.7799999999999976,0.0,2.780000000000001,0.0
-2.0,2020-04-23,0.0,2.0,Chhattisgarh,-5.560000000000002,0.0,5.560000000000002,0.0
0.0,2020-04-24,0.0,0.0,Chhattisgarh,0.0,0.0,0.0,0.0
-2.0,2020-04-25,0.0,2.0,Chhattisgarh,-5.549999999999997,0.0,5.549999999999997,0.0
-1.0,2020-04-26,0.0,2.0,Chhattisgarh,-3.160000000000002,0.0,3.1599999999999966,1.0
0.0,2020-04-27,0.0,0.0,Chhattisgarh,0.0,0.0,0.0,0.0
0.0,2020-04-28,0.0,0.0,Chhattisgarh,0.0,0.0,0.0,0.0
-1.0,2020-04-29,0.0,2.0,Chhattisgarh,-2.9800000000000004,0.0,2.980000000000004,1.0
-2.0,2020-04-30,0.0,2.0,Chhattisgarh,-5.27,0.0,5.269999999999996,0.0
2.0,2020-05-01,0.0,0.0,Chhattisgarh,4.74,0.0,-4.739999999999995,2.0
3.0,2020-05-02,0.0,0.0,Chhattisgarh,6.280000000000001,0.0,-6.280000000000001,3.0
0.0,2020-05-03,0.0,0.0,Chhattisgarh,0.0,0.0,0.0,0.0
14.0,2020-05-04,0.0,0.0,Chhattisgarh,20.560000000000002,0.0,-20.560000000000002,14.0
1.0,2020-05-05,0.0,0.0,Chhattisgarh,1.0899999999999963,0.0,-1.0899999999999963,1.0
1.0,2020-05-06,0.0,0.0,Chhattisgarh,1.0499999999999972,0.0,-1.0499999999999972,1.0
0.0,2020-05-07,0.0,0.0,Chhattisgarh,0.0,0.0,0.0,0.0
-2.0,2020-05-08,0.0,2.0,Chhattisgarh,-3.3899999999999935,0.0,3.3899999999999935,0.0
0.0,2020-05-09,0.0,0.0,Chhattisgarh,0.0,0.0,0.0,0.0
-5.0,2020-05-10,0.0,5.0,Chhattisgarh,-8.470000000000002,0.0,8.469999999999999,0.0
-6.0,2020-05-11,0.0,6.0,Chhattisgarh,-10.170000000000002,0.0,10.170000000000002,0.0
-4.0,2020-05-12,0.0,4.0,Chhattisgarh,-6.779999999999999,0.0,6.780000000000001,0.0
-1.0,2020-05-13,0.0,1.0,Chhattisgarh,-1.6999999999999993,0.0,1.7000000000000028,0.0
-1.0,2020-05-14,0.0,1.0,Chhattisgarh,-1.6900000000000004,0.0,1.6899999999999977,0.0
0.0,2020-05-15,0.0,1.0,Chhattisgarh,-0.11000000000000032,0.0,0.10999999999999943,1.0
6.0,2020-05-16,0.0,0.0,Chhattisgarh,8.48,0.0,-8.480000000000004,6.0
1.0,2020-05-17,0.0,0.0,Chhattisgarh,1.2700000000000014,0.0,-1.269999999999996,1.0
16.0,2020-05-18,0.0,3.0,Chhattisgarh,14.979999999999997,0.0,-14.980000000000004,19.0
7.0,2020-05-19,0.0,0.0,Chhattisgarh,5.160000000000004,0.0,-5.159999999999997,7.0
8.0,2020-05-20,0.0,0.0,Chhattisgarh,5.019999999999996,0.0,-5.019999999999996,8.0
14.0,2020-05-21,0.0,0.0,Chhattisgarh,7.1200000000000045,0.0,-7.1200000000000045,14.0
13.0,2020-05-22,0.0,0.0,Chhattisgarh,5.209999999999994,0.0,-5.209999999999994,13.0
41.0,2020-05-23,0.0,3.0,Chhattisgarh,10.040000000000006,0.0,-10.040000000000006,44.0
40.0,2020-05-24,0.0,2.0,Chhattisgarh,6.140000000000001,0.0,-6.139999999999997,42.0
35.0,2020-05-25,0.0,3.0,Chhattisgarh,3.319999999999993,0.0,-3.3200000000000003,38.0
34.0,2020-05-26,0.0,5.0,Chhattisgarh,1.8500000000000085,0.0,-1.8500000000000014,39.0
63.0,2020-05-27,0.0,7.0,Chhattisgarh,2.8599999999999994,0.0,-2.8599999999999994,70.0
4.0,2020-05-28,0.0,4.0,Chhattisgarh,-0.6099999999999994,0.0,0.6099999999999994,8.0
30.0,2020-05-29,0.0,0.0,Chhattisgarh,1.6899999999999977,0.0,-1.6899999999999977,30.0
-2.0,2020-05-30,1.0,17.0,Chhattisgarh,-3.5400000000000063,0.24,3.3000000000000007,16.0
30.0,2020-05-31,0.0,2.0,Chhattisgarh,1.2999999999999972,-0.01999999999999999,-1.2800000000000011,32.0
38.0,2020-06-01,0.0,13.0,Chhattisgarh,-0.25,-0.01999999999999999,0.2699999999999996,51.0
42.0,2020-06-02,0.0,7.0,Chhattisgarh,0.8000000000000114,-0.020000000000000018,-0.7899999999999991,49.0
9.0,2020-06-03,0.0,8.0,Chhattisgarh,-0.7400000000000091,0.0,0.75,17.0
45.0,2020-06-04,1.0,58.0,Chhattisgarh,-5.209999999999994,0.12,5.09,104.0
63.0,2020-06-05,0.0,25.0,Chhattisgarh,0.0,-0.03999999999999998,0.030000000000001137,88.0
92.0,2020-06-06,0.0,31.0,Chhattisgarh,0.45000000000000284,-0.03,-0.41000000000000014,123.0
20.0,2020-06-07,2.0,22.0,Chhattisgarh,-1.2600000000000051,0.19999999999999998,1.0599999999999987,44.0
133.0,2020-06-08,0.0,17.0,Chhattisgarh,2.5,-0.06,-2.4499999999999993,150.0
62.0,2020-06-09,0.0,25.0,Chhattisgarh,-0.15000000000000568,-0.02999999999999997,0.17999999999999972,87.0
0.0,2020-06-10,2.0,78.0,Chhattisgarh,-4.709999999999994,0.13999999999999996,4.579999999999998,80.0
6.0,2020-06-11,0.0,16.0,Chhattisgarh,-0.7199999999999989,0.0,0.7200000000000024,22.0
91.0,2020-06-12,0.0,45.0,Chhattisgarh,-0.07000000000000739,-0.04999999999999999,0.11999999999999744,136.0
-72.0,2020-06-13,0.0,103.0,Chhattisgarh,-6.509999999999991,-0.010000000000000009,6.520000000000003,31.0
2.0,2020-06-14,0.0,81.0,Chhattisgarh,-3.220000000000006,-0.019999999999999962,3.239999999999995,83.0
16.0,2020-06-15,2.0,132.0,Chhattisgarh,-4.259999999999998,0.07999999999999996,4.18,150.0
-33.0,2020-06-16,0.0,127.0,Chhattisgarh,-4.75,-0.019999999999999962,4.770000000000003,94.0
-122.0,2020-06-17,1.0,146.0,Chhattisgarh,-7.530000000000001,0.04999999999999999,7.490000000000002,25.0
-62.0,2020-06-18,1.0,144.0,Chhattisgarh,-5.170000000000002,0.030000000000000027,5.1299999999999955,83.0
34.0,2020-06-19,0.0,48.0,Chhattisgarh,0.22000000000000597,-0.030000000000000027,-0.19999999999999574,82.0
-21.0,2020-06-20,0.0,103.0,Chhattisgarh,-2.5,-0.020000000000000018,2.529999999999994,82.0
-51.0,2020-06-21,1.0,63.0,Chhattisgarh,-2.7200000000000024,0.050000000000000044,2.6700000000000017,13.0
181.0,2020-06-22,0.0,53.0,Chhattisgarh,4.7499999999999964,-0.06000000000000005,-4.699999999999996,234.0
-39.0,2020-06-23,1.0,66.0,Chhattisgarh,-2.1299999999999955,0.040000000000000036,2.1000000000000014,28.0
19.0,2020-06-24,0.0,40.0,Chhattisgarh,-0.03999999999999915,-0.010000000000000009,0.04999999999999716,59.0
-17.0,2020-06-25,0.0,74.0,Chhattisgarh,-1.5,-0.010000000000000009,1.5100000000000051,57.0
-95.0,2020-06-26,0.0,128.0,Chhattisgarh,-4.300000000000001,-0.010000000000000009,4.309999999999988,33.0
-67.0,2020-06-27,1.0,159.0,Chhattisgarh,-3.66,0.020000000000000018,3.6400000000000006,93.0
0.0,2020-06-28,0.0,0.0,Chhattisgarh,0.0,0.0,0.0,0.0
-60.0,2020-06-29,0.0,177.0,Chhattisgarh,-3.3200000000000003,-0.020000000000000018,3.3400000000000034,117.0
17.0,2020-06-30,0.0,82.0,Chhattisgarh,-0.13000000000000256,-0.020000000000000018,0.15000000000000568,99.0
22.0,2020-07-01,0.0,77.0,Chhattisgarh,0.0400000000000027,-0.019999999999999962,-0.030000000000001137,99.0
26.0,2020-07-02,1.0,53.0,Chhattisgarh,0.3200000000000003,0.02999999999999997,-0.3400000000000034,80.0
-9.0,2020-07-03,0.0,82.0,Chhattisgarh,-0.8100000000000023,-0.019999999999999962,0.8299999999999983,73.0
0.0,2020-07-04,0.0,52.0,Chhattisgarh,-0.34999999999999787,0.0,0.3500000000000085,52.0
-16.0,2020-07-05,0.0,112.0,Chhattisgarh,-1.1099999999999994,-0.020000000000000018,1.1299999999999955,96.0
-6.0,2020-07-06,0.0,52.0,Chhattisgarh,-0.46000000000000085,0.0,0.45999999999999375,46.0
32.0,2020-07-07,0.0,66.0,Chhattisgarh,0.41999999999999815,-0.020000000000000018,-0.3999999999999915,98.0
26.0,2020-07-08,0.0,84.0,Chhattisgarh,0.15000000000000213,-0.010000000000000009,-0.14000000000000057,110.0
26.0,2020-07-09,0.0,84.0,Chhattisgarh,0.14999999999999858,-0.009999999999999953,-0.12999999999999545,110.0
81.0,2020-07-10,1.0,68.0,Chhattisgarh,1.4200000000000017,0.009999999999999953,-1.440000000000012,150.0
-35.0,2020-07-11,2.0,125.0,Chhattisgarh,-1.4299999999999997,0.040000000000000036,1.3900000000000006,92.0
88.0,2020-07-12,0.0,42.0,Chhattisgarh,1.6199999999999974,-0.010000000000000009,-1.5999999999999943,130.0
77.0,2020-07-13,2.0,83.0,Chhattisgarh,1.0600000000000023,0.02999999999999997,-1.0999999999999943,162.0
109.0,2020-07-14,0.0,49.0,Chhattisgarh,1.7699999999999996,-0.019999999999999962,-1.75,158.0
88.0,2020-07-15,1.0,73.0,Chhattisgarh,1.129999999999999,0.010000000000000009,-1.1400000000000006,162.0
111.0,2020-07-16,0.0,49.0,Chhattisgarh,1.5799999999999983,-0.020000000000000018,-1.5600000000000023,160.0
0.0,2020-03-20,0.0,0.0,Chandigarh,0.0,0.0,0.0,0.0
0.0,2020-03-21,0.0,0.0,Chandigarh,0.0,0.0,0.0,0.0
4.0,2020-03-22,0.0,0.0,Chandigarh,0.0,0.0,0.0,4.0
1.0,2020-03-23,0.0,0.0,Chandigarh,0.0,0.0,0.0,1.0
1.0,2020-03-24,0.0,0.0,Chandigarh,0.0,0.0,0.0,1.0
0.0,2020-03-25,0.0,0.0,Chandigarh,0.0,0.0,0.0,0.0
0.0,2020-03-26,0.0,0.0,Chandigarh,0.0,0.0,0.0,0.0
0.0,2020-03-27,0.0,0.0,Chandigarh,0.0,0.0,0.0,0.0
1.0,2020-03-28,0.0,0.0,Chandigarh,0.0,0.0,0.0,1.0
0.0,2020-03-29,0.0,0.0,Chandigarh,0.0,0.0,0.0,0.0
0.0,2020-03-30,0.0,0.0,Chandigarh,0.0,0.0,0.0,0.0
5.0,2020-03-31,0.0,0.0,Chandigarh,0.0,0.0,0.0,5.0
3.0,2020-04-01,0.0,0.0,Chandigarh,0.0,0.0,0.0,3.0
0.0,2020-04-02,0.0,0.0,Chandigarh,0.0,0.0,0.0,0.0
2.0,2020-04-03,0.0,0.0,Chandigarh,0.0,0.0,0.0,2.0
0.0,2020-04-04,0.0,0.0,Chandigarh,0.0,0.0,0.0,0.0
0.0,2020-04-05,0.0,0.0,Chandigarh,0.0,0.0,0.0,0.0
0.0,2020-04-06,0.0,0.0,Chandigarh,0.0,0.0,0.0,0.0
-7.0,2020-04-07,0.0,7.0,Chandigarh,-38.89,0.0,38.89,0.0
0.0,2020-04-08,0.0,0.0,Chandigarh,0.0,0.0,0.0,0.0
0.0,2020-04-09,0.0,0.0,Chandigarh,0.0,0.0,0.0,0.0
0.0,2020-04-10,0.0,0.0,Chandigarh,0.0,0.0,0.0,0.0
0.0,2020-04-11,0.0,0.0,Chandigarh,0.0,0.0,0.0,0.0
1.0,2020-04-12,0.0,0.0,Chandigarh,2.049999999999997,0.0,-2.049999999999997,1.0
2.0,2020-04-13,0.0,0.0,Chandigarh,3.510000000000005,0.0,-3.510000000000005,2.0
0.0,2020-04-14,0.0,0.0,Chandigarh,0.0,0.0,0.0,0.0
0.0,2020-04-15,0.0,0.0,Chandigarh,0.0,0.0,0.0,0.0
0.0,2020-04-16,0.0,0.0,Chandigarh,0.0,0.0,0.0,0.0
-2.0,2020-04-17,0.0,2.0,Chandigarh,-9.530000000000001,0.0,9.530000000000001,0.0
0.0,2020-04-18,0.0,0.0,Chandigarh,0.0,0.0,0.0,0.0
1.0,2020-04-19,0.0,1.0,Chandigarh,-0.6199999999999974,0.0,0.6199999999999974,2.0
0.0,2020-04-20,0.0,3.0,Chandigarh,-6.520000000000003,0.0,6.520000000000003,3.0
0.0,2020-04-21,0.0,0.0,Chandigarh,0.0,0.0,0.0,0.0
0.0,2020-04-22,0.0,1.0,Chandigarh,-1.8500000000000014,0.0,1.8500000000000014,1.0
0.0,2020-04-23,0.0,0.0,Chandigarh,0.0,0.0,0.0,0.0
0.0,2020-04-24,0.0,0.0,Chandigarh,0.0,0.0,0.0,0.0
0.0,2020-04-25,0.0,1.0,Chandigarh,-1.7199999999999989,0.0,1.7199999999999989,1.0
0.0,2020-04-26,0.0,2.0,Chandigarh,-3.1000000000000014,0.0,3.1000000000000014,2.0
0.0,2020-04-27,0.0,0.0,Chandigarh,0.0,0.0,0.0,0.0
10.0,2020-04-28,0.0,0.0,Chandigarh,14.170000000000002,0.0,-14.170000000000002,10.0
16.0,2020-04-29,0.0,0.0,Chandigarh,12.14,0.0,-12.14,16.0
0.0,2020-04-30,0.0,0.0,Chandigarh,0.0,0.0,0.0,0.0
0.0,2020-05-01,0.0,0.0,Chandigarh,0.0,0.0,0.0,0.0
32.0,2020-05-02,0.0,0.0,Chandigarh,11.040000000000006,0.0,-11.04,32.0
4.0,2020-05-03,0.0,2.0,Chandigarh,-0.8900000000000006,0.0,0.8900000000000006,6.0
0.0,2020-05-04,0.0,0.0,Chandigarh,0.0,0.0,0.0,0.0
5.0,2020-05-05,1.0,2.0,Chandigarh,-1.3599999999999994,0.98,0.379999999999999,8.0
9.0,2020-05-06,0.0,0.0,Chandigarh,1.75,-0.07999999999999996,-1.6699999999999982,9.0
